rt,spectrum,mz,intensity
1274.646,370,520.192861,1089
1274.646,370,537.197097,2709
1274.646,370,554.224317,3189
1274.646,371,519.183513,2194
1274.646,371,537.197097,3603
1274.646,371,538.19839,1247
1274.646,371,554.228,2547
1274.646,371,555.222914,1099
1274.646,372,519.187078,2211
1274.646,372,537.197097,1899
1274.646,372,538.19839,1142
1274.646,372,554.224317,2581
1274.646,372,555.230287,1388
1274.646,373,519.183513,1885
1274.646,373,537.193471,3630
1274.646,373,538.19839,1405
1274.646,373,554.220633,2722
1274.646,374,519.183513,2168
1274.646,374,537.200723,4746
1274.646,374,554.224317,2927
1274.646,375,519.187078,1700
1274.646,375,537.197097,3247
1274.646,375,538.205649,1899
1274.646,375,554.224317,2618
1274.646,376,519.183513,1737
1274.646,376,537.197097,3677
1274.646,376,538.19476,1569
1274.646,376,554.220633,3243
1274.646,376,555.222914,1082
1274.646,377,537.193471,3976
1274.646,377,538.202019,1196
1274.646,377,554.220633,1986
1274.646,377,555.226601,1778
1274.646,378,519.190643,1378
1274.646,378,537.197097,3384
1274.646,378,554.224317,2877
1274.646,379,519.187078,1431
1274.646,379,537.197097,3502
1274.646,379,554.228,2255
1274.646,380,519.183513,1606
1274.646,380,537.197097,2141
1274.646,380,554.224317,2171
1274.646,381,537.197097,1361
1274.646,381,554.21695,1495
1274.646,382,519.183513,1636
1274.646,382,537.197097,1926
1274.646,382,538.202019,1058
1274.646,382,554.224317,1515
1274.646,383,537.200723,1939
1274.646,383,554.231683,1196
1274.646,384,537.193471,1647
1274.646,384,554.224317,1216
1274.646,413,519.190643,1078
1274.646,435,519.194208,1324
1274.646,436,519.183513,1596
1274.646,437,519.183513,1405
1274.646,438,516.314205,1031
1274.646,438,519.183513,1078
1274.646,439,516.314205,1005
1274.646,439,519.187078,1485
1274.646,440,519.187078,1852
1274.646,441,519.179948,1694
1274.646,441,520.185724,1199
1274.646,442,516.31776,1048
1274.646,442,519.187078,1741
1274.646,443,519.187078,2554
1274.646,444,519.183513,2090
1274.646,445,519.187078,2712
1274.646,446,519.183513,2094
1274.646,447,519.183513,1405
1274.646,447,524.247218,1005
1274.646,450,519.187078,1526
1274.646,474,536.171377,1001
1274.646,478,514.296938,1119
1275.187,363,537.193471,1239
1275.187,365,537.197097,1432
1275.187,366,537.197097,1997
1275.187,366,554.224317,1128
1275.187,367,519.187078,1365
1275.187,368,537.197097,1950
1275.187,368,554.220633,1559
1275.187,369,537.193471,1656
1275.187,369,554.228,2344
1275.187,370,537.197097,1452
1275.187,370,554.224317,1392
1275.187,371,519.190643,1342
1275.187,371,537.197097,1760
1275.187,371,538.202019,1138
1275.187,371,554.231683,1726
1275.187,372,519.183513,1619
1275.187,372,537.193471,3189
1275.187,372,538.202019,1325
1275.187,372,554.224317,3002
1275.187,373,519.187078,1359
1275.187,373,537.200723,3069
1275.187,373,554.224317,2985
1275.187,374,519.187078,1566
1275.187,374,537.197097,2795
1275.187,374,538.19839,1583
1275.187,374,554.224317,2508
1275.187,375,519.183513,1646
1275.187,375,537.193471,3343
1275.187,375,554.224317,1990
1275.187,376,519.187078,1349
1275.187,376,537.200723,2972
1275.187,376,554.224317,3586
1275.187,377,519.190643,1656
1275.187,377,537.197097,2521
1275.187,377,554.224317,1990
1275.187,378,519.187078,2364
1275.187,378,537.193471,1422
1275.187,378,538.19839,1302
1275.187,378,554.224317,2524
1275.187,379,537.197097,2317
1275.187,379,538.205649,1021
1275.187,379,554.224317,2458
1275.187,380,519.190643,1178
1275.187,380,537.197097,2615
1275.187,380,554.220633,1542
1275.187,381,537.197097,1466
1275.187,381,554.220633,2291
1275.187,382,537.197097,1392
1275.187,382,554.220633,1509
1275.187,383,537.200723,1168
1275.187,383,554.231683,1195
1275.187,384,537.197097,1456
1275.187,385,537.200723,1219
1275.187,417,519.190643,1132
1275.187,435,519.187078,1345
1275.187,437,519.187078,1629
1275.187,438,519.183513,2053
1275.187,439,516.31776,1118
1275.187,439,519.187078,2097
1275.187,440,519.190643,1329
1275.187,441,516.321315,1098
1275.187,441,519.187078,1365
1275.187,442,519.179948,1132
1275.187,443,519.190643,1419
1275.187,444,519.187078,1526
1275.187,445,519.187078,2170
1275.187,446,519.187078,2204
1275.187,447,519.187078,1212
1275.187,450,519.183513,1229
1275.187,450,524.247218,1225
1275.187,452,524.2508,1005
1275.187,471,536.167754,1329
1275.187,477,514.300486,1135
1275.187,482,514.300486,1082
1275.187,483,514.304034,1068
1275.731,364,554.220633,1015
1275.731,365,537.200723,1637
1275.731,366,537.193471,1285
1275.731,366,554.220633,1035
1275.731,367,537.200723,1484
1275.731,368,537.197097,1874
1275.731,368,554.220633,1341
1275.731,369,519.190643,1018
1275.731,369,537.200723,1944
1275.731,369,554.224317,2150
1275.731,370,519.183513,1384
1275.731,370,537.197097,1737
1275.731,370,554.220633,2633
1275.731,371,537.200723,2426
1275.731,371,554.224317,1584
1275.731,372,537.193471,2636
1275.731,372,554.220633,2290
1275.731,373,519.187078,1434
1275.731,373,537.193471,2689
1275.731,373,554.224317,1428
1275.731,374,519.183513,1764
1275.731,374,537.200723,2050
1275.731,374,538.202019,1381
1275.731,374,554.224317,2633
1275.731,375,537.200723,3079
1275.731,375,554.224317,2633
1275.731,376,519.187078,2067
1275.731,376,537.193471,2020
1275.731,376,554.224317,2044
1275.731,377,519.183513,1235
1275.731,377,537.204349,3472
1275.731,377,538.205649,1751
1275.731,377,554.228,1541
1275.731,378,519.183513,1265
1275.731,378,554.231683,1501
1275.731,379,537.197097,2237
1275.731,379,554.224317,1414
1275.731,380,537.197097,1917
1275.731,380,554.220633,1228
1275.731,381,537.200723,1138
1275.731,381,554.228,1338
1275.731,382,537.197097,1042
1275.731,382,554.224317,1441
1275.731,383,537.197097,1488
1275.731,383,554.224317,1358
1275.731,384,537.200723,1165
1275.731,385,519.183513,1205
1275.731,385,537.193471,1101
1275.731,385,554.228,1071
1275.731,435,516.31776,1288
1275.731,436,519.187078,1334
1275.731,437,516.31776,1764
1275.731,437,519.187078,1787
1275.731,438,519.187078,1521
1275.731,439,519.187078,1404
1275.731,440,519.190643,1611
1275.731,441,519.183513,2147
1275.731,442,519.187078,1328
1275.731,443,516.31776,1145
1275.731,443,519.190643,1874
1275.731,444,519.187078,1524
1275.731,445,519.187078,2233
1275.731,445,524.2508,1095
1275.731,446,519.187078,1691
1275.731,446,524.2508,1461
1275.731,449,519.187078,1275
1275.731,482,514.300486,1061
1275.731,483,514.300486,1055
1275.731,484,514.296938,1281
1275.731,485,514.300486,1314
1275.731,486,514.300486,1491
1276.273,364,537.197097,1340
1276.273,369,537.204349,1095
1276.273,370,554.224317,1214
1276.273,371,537.197097,2050
1276.273,371,554.224317,1951
1276.273,372,537.197097,2100
1276.273,372,554.231683,1304
1276.273,373,519.190643,1211
1276.273,373,537.197097,2468
1276.273,373,554.224317,1280
1276.273,374,537.197097,2366
1276.273,374,554.224317,2107
1276.273,375,537.193471,1416
1276.273,375,554.224317,2153
1276.273,376,537.197097,1118
1276.273,376,554.220633,1509
1276.273,377,537.193471,2379
1276.273,377,554.220633,1499
1276.273,377,555.222914,1287
1276.273,378,537.200723,1553
1276.273,378,554.224317,1164
1276.273,379,519.187078,1539
1276.273,379,537.193471,1410
1276.273,379,554.224317,1327
1276.273,380,554.224317,1128
1276.273,381,554.224317,1018
1276.273,382,537.193471,1622
1276.273,382,554.220633,1174
1276.273,384,537.197097,1211
1276.273,432,516.314205,1204
1276.273,435,516.321315,1221
1276.273,435,519.194208,1138
1276.273,439,516.324871,1081
1276.273,439,519.190643,1403
1276.273,440,519.190643,1360
1276.273,441,516.31776,1244
1276.273,441,519.187078,1928
1276.273,442,519.187078,1051
1276.273,443,516.31776,1387
1276.273,443,524.254382,1068
1276.273,444,519.190643,1025
1276.273,448,524.2508,1055
1276.273,449,519.187078,1224
1276.273,449,524.254382,1018
1276.273,468,536.167754,1443
1276.273,469,536.164131,1141
1276.273,479,514.296938,1138
1276.273,481,514.304034,1393
1276.273,482,514.300486,1164
1276.273,483,514.300486,1028
1276.273,486,514.304034,1164
1276.273,488,514.300486,1075
1276.816,366,537.197097,1074
1276.816,368,537.200723,1473
1276.816,370,537.197097,1088
1276.816,371,554.224317,1371
1276.816,372,537.193471,1276
1276.816,372,554.224317,1717
1276.816,373,537.200723,1770
1276.816,373,554.228,1724
1276.816,374,537.197097,2182
1276.816,374,538.19476,1140
1276.816,374,554.224317,1322
1276.816,374,555.222914,1035
1276.816,375,537.197097,1239
1276.816,375,554.228,2133
1276.816,376,519.183513,1899
1276.816,376,537.197097,1889
1276.816,377,537.193471,1909
1276.816,378,519.187078,1223
1276.816,378,537.200723,1899
1276.816,379,537.204349,1384
1276.816,379,554.224317,1051
1276.816,380,554.224317,1506
1276.816,381,519.187078,1127
1276.816,381,554.224317,1137
1276.816,383,537.197097,1071
1276.816,384,537.193471,1124
1276.816,433,516.31776,1579
1276.816,435,516.321315,1556
1276.816,435,517.32432,1101
1276.816,440,516.321315,1111
1276.816,441,519.190643,1134
1276.816,442,519.183513,1223
1276.816,444,519.187078,1361
1276.816,448,519.190643,1229
1276.816,449,524.2508,1131
1276.816,449,526.265941,1417
1276.816,469,536.171377,1200
1276.816,471,536.164131,1236
1276.816,479,514.300486,1526
1276.816,482,514.304034,1009
1276.816,484,514.296938,1012
1277.36,366,537.193471,1048
1277.36,368,537.197097,1170
1277.36,370,537.197097,1012
1277.36,371,537.193471,1131
1277.36,372,519.187078,1028
1277.36,372,537.197097,1276
1277.36,372,554.224317,1384
1277.36,373,537.200723,1140
1277.36,373,554.224317,1220
1277.36,374,537.200723,1216
1277.36,375,537.189844,1137
1277.36,375,554.220633,1292
1277.36,376,537.197097,1375
1277.36,377,537.197097,1401
1277.36,377,554.224317,1068
1277.36,378,537.200723,1378
1277.36,380,537.197097,1170
1277.36,380,554.220633,1124
1277.36,381,554.224317,1510
1277.36,434,516.314205,1351
1277.36,435,516.321315,1038
1277.36,437,516.314205,1572
1277.36,438,516.324871,1493
1277.36,441,516.321315,1071
1277.36,443,516.31776,1384
1277.36,443,519.187078,1173
1277.36,444,519.187078,1830
1277.36,447,524.247218,1431
1277.36,448,524.254382,1823
1277.36,449,526.258763,1078
1277.36,450,524.2508,1170
1277.36,452,524.247218,1724
1277.36,454,524.254382,1005
1277.36,467,536.167754,1206
1277.36,472,536.167754,1391
1277.36,481,514.300486,1645
1277.36,484,514.300486,1170
1277.36,485,514.304034,1058
1277.903,370,554.228,1055
1277.903,373,537.197097,1258
1277.903,373,554.231683,1005
1277.903,374,537.200723,1163
1277.903,376,554.220633,1061
1277.903,379,537.200723,1311
1277.903,430,516.314205,1018
1277.903,436,516.31776,1229
1277.903,437,516.321315,1528
1277.903,438,516.314205,1048
1277.903,440,516.31776,1015
1277.903,441,516.321315,1143
1277.903,443,516.31776,1584
1277.903,446,526.265941,1088
1277.903,447,524.2508,1038
1277.903,450,526.262352,1176
1277.903,452,524.257964,1042
1277.903,455,526.26953,1051
1277.903,481,514.304034,1091
1277.903,487,514.300486,1058
1278.445,429,516.31776,1055
1278.445,434,516.31776,1395
1278.445,435,516.31776,1074
1278.445,438,516.314205,1068
1278.445,439,516.31776,1202
1278.445,478,514.304034,1225
1278.991,379,554.224317,1019
1278.991,412,509.239269,1153
1278.991,439,516.321315,1035
1278.991,440,516.31776,1567
1278.991,451,526.262352,1188
1278.991,452,526.265941,1698
1278.991,453,526.265941,1032
1278.991,483,514.300486,1179
1279.534,437,516.31776,1015
1279.534,439,516.314205,1002
1279.534,444,516.321315,1136
1279.534,452,526.265941,1009
1279.534,479,514.300486,1152
1280.075,408,509.242799,1035
1280.075,413,509.239269,1239
1280.075,437,516.321315,1249
1280.075,455,526.26953,1054
1280.075,473,536.164131,1304
1280.075,477,536.167754,1122
1280.62,375,584.289573,1093
1280.62,412,509.235738,1229
1280.62,413,509.239269,1735
1280.62,415,509.235738,1548
1280.62,416,509.242799,1861
1281.171,411,509.235738,1080
1281.171,416,509.239269,1131
1281.171,436,516.314205,1221
1281.171,438,516.31776,1420
1281.171,468,536.164131,1141
1281.711,377,584.293355,1137
1281.711,379,584.293355,1399
1281.711,411,509.232208,1010
1281.711,412,509.235738,1451
1282.256,377,584.289573,1166
1282.256,379,584.293355,1472
1282.256,381,584.297137,1042
1282.256,383,584.293355,1096
1282.256,408,509.242799,1042
1282.256,473,536.167754,1096
1282.256,476,536.164131,1061
1282.801,377,584.289573,1283
1282.801,378,584.293355,1302
1282.801,381,584.293355,1518
1282.801,411,509.239269,1156
1282.801,415,509.239269,1105
1282.801,416,509.242799,1334
1283.341,371,584.293355,1258
1283.341,374,584.293355,1064
1283.341,375,584.293355,1045
1283.341,378,584.289573,1292
1283.341,381,584.293355,1010
1283.882,377,584.293355,1083
1283.882,378,584.297137,1377
1283.882,379,584.289573,1361
1283.882,380,584.297137,1434
1283.882,381,584.293355,1358
1283.882,468,536.164131,1175
1284.426,375,584.289573,1314
1284.426,377,584.289573,1051
1284.426,378,585.295962,1003
1284.426,381,584.293355,1206
1284.426,383,584.297137,1159
1284.426,398,511.253677,1165
1284.426,459,528.277757,1048
1284.426,467,536.167754,1076
1284.97,375,584.297137,1431
1284.97,376,584.289573,1520
1284.97,379,584.289573,1016
1284.97,382,584.289573,1342
1284.97,398,511.257215,1437
1284.97,401,511.253677,1086
1284.97,403,511.257215,1007
1284.97,467,536.164131,1162
1285.51,371,584.293355,1146
1285.51,384,584.289573,1174
1285.51,395,511.257215,1338
1285.51,396,511.257215,1528
1285.51,399,511.253677,1408
1285.51,400,511.253677,1307
1285.51,401,511.253677,1648
1285.51,403,511.253677,1234
1285.51,404,511.257215,1304
1285.51,405,511.257215,1806
1285.51,466,536.164131,1323
1285.51,467,536.167754,1117
1285.51,469,536.171377,1203
1285.51,470,536.171377,1171
1286.054,393,511.253677,1184
1286.054,395,511.246602,1237
1286.054,396,511.253677,1266
1286.054,396,512.258832,1060
1286.054,397,511.253677,1575
1286.054,397,512.258832,1111
1286.054,398,511.253677,2219
1286.054,399,511.253677,2456
1286.054,400,511.253677,2567
1286.054,402,511.253677,1484
1286.054,403,511.257215,1054
1286.054,404,511.253677,1588
1286.054,405,511.257215,1799
1286.054,406,511.253677,1503
1286.054,459,530.260985,1105
1286.597,391,511.253677,1326
1286.597,392,511.253677,1190
1286.597,393,511.257215,1638
1286.597,394,511.257215,2001
1286.597,395,511.257215,1932
1286.597,396,511.257215,2968
1286.597,397,511.257215,1525
1286.597,397,528.277757,1004
1286.597,398,511.257215,2292
1286.597,399,511.253677,2295
1286.597,400,511.257215,1856
1286.597,400,528.281352,1161
1286.597,401,511.257215,3217
1286.597,402,511.257215,2794
1286.597,403,528.277757,1035
1286.597,404,511.257215,2573
1286.597,405,511.253677,1458
1286.597,406,511.257215,2175
1286.597,408,511.253677,1297
1286.597,409,511.253677,1310
1286.597,468,537.164462,1004
1287.137,391,511.257215,1127
1287.137,392,511.257215,1682
1287.137,393,511.257215,1092
1287.137,393,512.262373,1026
1287.137,394,511.257215,1616
1287.137,395,511.257215,3167
1287.137,396,511.253677,2961
1287.137,396,512.258832,1029
1287.137,396,528.281352,1323
1287.137,397,511.253677,3245
1287.137,397,512.258832,1528
1287.137,398,511.25014,3100
1287.137,398,512.255291,1474
1287.137,399,511.253677,2197
1287.137,400,511.253677,3189
1287.137,400,512.258832,1073
1287.137,401,511.253677,4032
1287.137,401,528.277757,1392
1287.137,402,511.25014,2977
1287.137,402,528.274161,1019
1287.137,403,511.253677,3571
1287.137,403,528.284948,1149
1287.137,404,511.257215,2592
1287.137,406,511.257215,1487
1287.137,407,511.253677,1389
1287.137,409,511.253677,1196
1287.137,413,511.253677,1054
1287.137,456,511.260752,1326
1287.137,471,536.167754,1417
1287.675,391,511.257215,1101
1287.675,393,511.257215,2497
1287.675,394,511.253677,1676
1287.675,394,528.281352,1051
1287.675,395,511.253677,2734
1287.675,395,512.258832,1408
1287.675,395,528.281352,1051
1287.675,396,511.253677,3789
1287.675,396,512.255291,2042
1287.675,397,511.253677,3268
1287.675,397,512.262373,1701
1287.675,397,528.277757,1480
1287.675,398,511.257215,3170
1287.675,398,512.255291,1424
1287.675,399,511.257215,2282
1287.675,399,512.255291,1471
1287.675,400,511.253677,3403
1287.675,400,512.262373,1424
1287.675,401,511.253677,3561
1287.675,401,512.255291,1294
1287.675,402,511.253677,3710
1287.675,402,512.255291,1152
1287.675,403,511.253677,3239
1287.675,403,512.258832,1313
1287.675,404,511.253677,2219
1287.675,404,512.255291,1585
1287.675,405,511.253677,4051
1287.675,406,511.253677,2683
1287.675,407,511.253677,1676
1287.675,408,511.257215,1430
1287.675,413,511.257215,1067
1287.675,415,533.237376,1038
1287.675,443,511.253677,1161
1287.675,444,511.257215,1064
1287.675,448,511.257215,1616
1287.675,449,511.25014,1263
1287.675,450,511.257215,1004
1287.675,451,511.257215,1926
1287.675,455,511.253677,1291
1287.675,457,511.257215,1155
1288.219,389,511.253677,1165
1288.219,390,511.257215,2810
1288.219,391,511.253677,2368
1288.219,392,511.257215,1796
1288.219,393,511.257215,1130
1288.219,394,511.257215,3192
1288.219,394,528.277757,1319
1288.219,395,511.257215,4335
1288.219,395,528.284948,1831
1288.219,396,511.253677,4486
1288.219,396,512.255291,1610
1288.219,396,528.281352,1578
1288.219,397,511.253677,1995
1288.219,398,511.253677,3795
1288.219,399,511.253677,4505
1288.219,399,512.255291,1158
1288.219,399,528.277757,1780
1288.219,400,511.253677,5093
1288.219,400,512.258832,1269
1288.219,401,511.25014,4771
1288.219,401,512.255291,1079
1288.219,402,511.257215,4133
1288.219,402,512.262373,1253
1288.219,402,528.284948,1739
1288.219,403,511.253677,4104
1288.219,403,528.281352,1881
1288.219,404,511.257215,2327
1288.219,404,528.277757,1544
1288.219,405,511.253677,2320
1288.219,405,512.255291,1458
1288.219,406,511.257215,2516
1288.219,406,533.237376,1165
1288.219,407,511.253677,1604
1288.219,407,533.240988,1130
1288.219,408,511.25014,1484
1288.219,409,511.257215,1023
1288.219,411,511.25014,1013
1288.219,413,511.25014,1124
1288.219,444,511.253677,1076
1288.219,445,511.253677,1026
1288.219,447,511.253677,1114
1288.219,448,511.253677,1386
1288.219,449,511.253677,1465
1288.219,453,511.257215,2042
1288.219,454,511.253677,1184
1288.219,455,511.257215,1203
1288.219,457,511.25014,1019
1288.219,471,536.167754,1076
1288.219,472,536.167754,1105
1288.76,389,511.257215,1035
1288.76,391,511.257215,2348
1288.76,392,511.253677,2612
1288.76,393,511.253677,3390
1288.76,394,511.253677,3103
1288.76,394,512.255291,1507
1288.76,394,528.274161,1001
1288.76,395,511.253677,3182
1288.76,395,512.255291,1438
1288.76,396,511.253677,3566
1288.76,396,512.255291,1139
1288.76,396,528.281352,1262
1288.76,397,511.257215,4388
1288.76,397,512.255291,1328
1288.76,397,528.281352,1822
1288.76,398,511.253677,4753
1288.76,398,528.281352,1337
1288.76,399,511.253677,4904
1288.76,399,512.258832,2235
1288.76,400,511.257215,4476
1288.76,400,512.258832,1731
1288.76,400,528.281352,1583
1288.76,401,511.253677,3809
1288.76,401,528.281352,1315
1288.76,402,511.253677,4035
1288.76,403,511.253677,3799
1288.76,403,512.255291,1599
1288.76,403,528.281352,1114
1288.76,404,511.257215,3255
1288.76,404,512.262373,1155
1288.76,404,528.277757,1325
1288.76,405,511.253677,4863
1288.76,406,511.257215,2644
1288.76,406,528.281352,1164
1288.76,407,511.253677,2043
1288.76,407,512.262373,1038
1288.76,408,511.253677,2046
1288.76,409,511.253677,1570
1288.76,410,511.253677,1523
1288.76,411,511.253677,1256
1288.76,411,512.258832,1048
1288.76,411,533.240988,1262
1288.76,413,511.253677,1215
1288.76,416,533.240988,1265
1288.76,448,511.253677,1460
1288.76,449,511.253677,1076
1288.76,450,511.257215,1051
1288.76,451,511.253677,1268
1288.76,453,511.257215,1460
1288.76,455,511.253677,1929
1288.76,471,536.164131,1082
1289.303,389,511.257215,1869
1289.303,391,511.257215,2191
1289.303,392,511.257215,2701
1289.303,392,512.255291,1149
1289.303,393,511.253677,4555
1289.303,393,512.258832,1322
1289.303,394,511.253677,3617
1289.303,394,512.258832,1111
1289.303,394,528.277757,1215
1289.303,395,511.257215,4640
1289.303,395,512.255291,1145
1289.303,396,511.253677,3953
1289.303,396,512.255291,1372
1289.303,396,528.281352,1404
1289.303,397,511.253677,5505
1289.303,397,512.258832,1344
1289.303,397,528.288544,1186
1289.303,398,511.253677,4791
1289.303,398,512.255291,1120
1289.303,398,528.281352,1369
1289.303,398,529.288703,1227
1289.303,399,511.253677,4671
1289.303,399,512.255291,1422
1289.303,399,528.281352,1426
1289.303,400,511.253677,4589
1289.303,400,512.258832,1800
1289.303,400,528.281352,1756
1289.303,401,511.257215,5565
1289.303,401,528.284948,2464
1289.303,402,511.257215,5065
1289.303,403,511.257215,3503
1289.303,403,512.255291,2209
1289.303,403,528.281352,1265
1289.303,404,511.253677,4095
1289.303,404,528.281352,1001
1289.303,405,511.253677,5411
1289.303,405,528.281352,1385
1289.303,406,511.253677,3818
1289.303,407,511.257215,2499
1289.303,408,511.253677,3009
1289.303,409,511.253677,3220
1289.303,409,528.277757,1120
1289.303,410,511.253677,1555
1289.303,411,511.253677,1108
1289.303,412,511.253677,1381
1289.303,412,533.233763,1227
1289.303,413,511.25014,1218
1289.303,413,533.237376,1060
1289.303,414,533.237376,1045
1289.303,450,511.253677,2235
1289.303,451,511.253677,1655
1289.303,453,511.253677,1778
1289.303,454,511.257215,1353
1289.303,459,511.253677,1073
1289.303,463,536.167754,1089
1289.841,388,511.257215,1007
1289.841,389,511.25014,1177
1289.841,390,511.257215,1659
1289.841,390,512.262373,1104
1289.841,391,511.257215,1753
1289.841,392,511.25014,1936
1289.841,392,512.255291,1375
1289.841,393,511.253677,2867
1289.841,394,511.253677,3875
1289.841,395,511.25014,3598
1289.841,395,512.255291,1325
1289.841,396,511.253677,4265
1289.841,396,528.281352,2653
1289.841,397,511.253677,4007
1289.841,397,512.262373,1123
1289.841,398,511.253677,4007
1289.841,398,528.277757,1463
1289.841,399,511.253677,4259
1289.841,399,512.258832,1806
1289.841,400,511.253677,5732
1289.841,401,511.253677,4800
1289.841,401,512.255291,1215
1289.841,402,511.253677,5043
1289.841,402,512.258832,1240
1289.841,402,528.281352,1218
1289.841,403,511.253677,4621
1289.841,403,528.281352,2168
1289.841,404,511.257215,4067
1289.841,405,511.253677,3314
1289.841,406,511.253677,4095
1289.841,406,512.255291,1306
1289.841,406,528.281352,1035
1289.841,407,511.257215,3031
1289.841,407,512.255291,1444
1289.841,408,511.257215,2486
1289.841,409,511.253677,2672
1289.841,409,533.237376,1145
1289.841,410,511.257215,1243
1289.841,410,512.258832,1079
1289.841,411,511.253677,1574
1289.841,412,512.258832,1322
1289.841,413,533.237376,1914
1289.841,446,511.257215,1441
1289.841,449,511.253677,1142
1289.841,450,511.257215,1529
1289.841,451,511.260752,1341
1289.841,452,511.257215,1171
1289.841,454,511.253677,1171
1289.841,455,511.253677,1479
1289.841,458,511.257215,1076
1289.841,459,511.25014,1001
1290.387,386,511.257215,1218
1290.387,387,511.260752,1142
1290.387,389,511.257215,1019
1290.387,390,511.257215,1980
1290.387,391,511.253677,1888
1290.387,392,511.253677,2896
1290.387,393,511.257215,2348
1290.387,393,528.281352,1533
1290.387,394,511.253677,3875
1290.387,394,528.281352,1293
1290.387,395,511.253677,3834
1290.387,395,512.255291,1766
1290.387,395,528.277757,1898
1290.387,396,511.257215,2883
1290.387,396,512.262373,1108
1290.387,396,528.284948,1171
1290.387,397,511.257215,5675
1290.387,397,512.262373,1744
1290.387,398,511.253677,4728
1290.387,398,512.258832,1394
1290.387,398,528.281352,1350
1290.387,399,511.257215,4372
1290.387,399,512.258832,1592
1290.387,399,528.284948,1353
1290.387,400,511.253677,5191
1290.387,400,512.258832,1086
1290.387,400,528.281352,1429
1290.387,401,511.253677,5899
1290.387,401,512.255291,1551
1290.387,401,528.277757,2329
1290.387,402,511.257215,7580
1290.387,402,512.258832,1199
1290.387,402,528.284948,1363
1290.387,403,511.253677,4246
1290.387,403,528.288544,1092
1290.387,404,511.253677,5304
1290.387,404,512.255291,1309
1290.387,404,528.277757,1961
1290.387,405,511.253677,4029
1290.387,406,511.253677,3777
1290.387,407,511.253677,3226
1290.387,407,528.281352,1035
1290.387,408,511.257215,2701
1290.387,408,512.258832,1161
1290.387,409,511.257215,2143
1290.387,410,511.253677,2162
1290.387,411,511.253677,1451
1290.387,412,511.257215,1388
1290.387,412,533.240988,1054
1290.387,414,533.237376,1391
1290.387,443,511.257215,1023
1290.387,447,511.253677,1652
1290.387,449,511.253677,2200
1290.387,450,511.257215,1520
1290.387,451,511.253677,1479
1290.387,453,511.257215,1064
1290.387,454,511.253677,1564
1290.387,455,511.257215,1684
1290.387,456,511.253677,1117
1290.387,459,511.25014,1035
1290.927,388,511.253677,1029
1290.927,390,511.253677,2231
1290.927,391,511.257215,2027
1290.927,391,512.258832,1202
1290.927,392,511.25014,2987
1290.927,392,512.255291,1114
1290.927,393,511.257215,3078
1290.927,393,512.262373,1654
1290.927,394,511.253677,3229
1290.927,394,528.277757,1045
1290.927,395,511.253677,4070
1290.927,396,511.25014,4852
1290.927,396,512.255291,1547
1290.927,396,528.277757,1537
1290.927,397,511.253677,5542
1290.927,397,512.255291,1217
1290.927,398,511.253677,4629
1290.927,398,512.255291,1133
1290.927,398,528.277757,1029
1290.927,398,528.288544,1042
1290.927,399,511.253677,6252
1290.927,399,512.25175,1133
1290.927,399,528.284948,1428
1290.927,400,511.253677,5005
1290.927,400,528.281352,1324
1290.927,401,511.253677,4350
1290.927,401,512.255291,1569
1290.927,401,528.281352,1713
1290.927,402,511.257215,3703
1290.927,402,512.255291,1660
1290.927,402,528.281352,2115
1290.927,403,511.253677,4350
1290.927,403,528.277757,1588
1290.927,404,511.257215,2796
1290.927,404,512.258832,1224
1290.927,405,511.253677,3697
1290.927,406,511.253677,3154
1290.927,406,528.281352,1346
1290.927,407,511.253677,3154
1290.927,407,528.281352,1186
1290.927,408,511.253677,4055
1290.927,408,512.258832,1070
1290.927,409,511.257215,1977
1290.927,410,511.253677,1358
1290.927,411,511.253677,1289
1290.927,411,533.237376,1054
1290.927,412,533.237376,1202
1290.927,415,511.253677,1051
1290.927,445,511.253677,1151
1290.927,449,511.253677,1644
1290.927,450,511.257215,1541
1290.927,451,511.25014,1638
1290.927,452,511.257215,1176
1290.927,453,511.253677,1421
1290.927,454,511.253677,1148
1290.927,455,511.25014,1114
1290.927,456,511.257215,1255
1290.927,458,511.257215,1029
1290.927,472,536.171377,1013
1291.469,388,511.257215,1542
1291.469,389,511.253677,1680
1291.469,390,511.253677,1448
1291.469,391,511.253677,2202
1291.469,392,511.257215,2321
1291.469,393,511.253677,3385
1291.469,393,512.258832,1642
1291.469,394,511.257215,3110
1291.469,394,528.281352,1527
1291.469,395,511.253677,4415
1291.469,395,512.258832,1007
1291.469,395,528.281352,1185
1291.469,396,511.253677,2885
1291.469,396,512.255291,1445
1291.469,396,528.277757,1480
1291.469,397,511.253677,5851
1291.469,397,512.258832,1414
1291.469,398,511.257215,3320
1291.469,398,512.255291,1232
1291.469,398,528.284948,1527
1291.469,399,511.253677,5303
1291.469,399,528.277757,1461
1291.469,400,511.257215,5059
1291.469,400,512.262373,1949
1291.469,400,528.281352,1101
1291.469,401,511.253677,3488
1291.469,401,528.277757,1157
1291.469,402,511.257215,4433
1291.469,402,512.258832,1176
1291.469,403,511.257215,5062
1291.469,403,512.255291,1311
1291.469,403,528.284948,1317
1291.469,404,511.257215,3923
1291.469,404,512.258832,1148
1291.469,404,528.281352,1483
1291.469,405,511.257215,4099
1291.469,405,512.258832,1605
1291.469,405,528.277757,1783
